"Numero","Bloc","Sp","mod","gf","Group","Delta15N","AtomPer15N","N_amount","NperMS","Delta13C","AtomPer13C","C_amount","CperMS","Delta13C_cor","Type","APE15N","APE13C"
"34","A","D.g.","L","Grass","gam",159.2381,0.424384724,0.370677793,7.413555864,-23.66842542,1.07954088,4.98241076,99.64821521,-23.22244826,"gam",226.383224,16.117793999999
"35","A","H.l.","L","Grass","gam",788.0311,0.653075801,2.497157051,14.68915913,-26.57921342,1.076621971,10.88743327,64.04372514,-26.62514886,"gam",2513.293994,-13.0712960000001
"35","A","H.l.","L","Grass","gam",788.0311,0.653075801,2.497157051,14.68915913,-26.57921342,1.076621971,10.88743327,64.04372514,-26.62514886,"gam",2513.293994,-13.0712960000001
"35","A","H.l.","L","Grass","gam",788.0311,0.653075801,2.497157051,14.68915913,-26.57921342,1.076621971,10.88743327,64.04372514,-26.62514886,"gam",2513.293994,-13.0712960000001
"36","A","G.v.","L","Forb","gam",454.162,0.531779069,1.748021613,34.96043225,-25.91506717,1.077287985,11.63601095,232.720219,-25.90879675,"gam",1300.326674,-6.41115600000131
"36","A","G.v.","L","Forb","gam",454.162,0.531779069,1.748021613,34.96043225,-25.91506717,1.077287985,11.63601095,232.720219,-25.90879675,"gam",1300.326674,-6.41115600000131
"36","A","G.v.","L","Forb","gam",454.162,0.531779069,1.748021613,34.96043225,-25.91506717,1.077287985,11.63601095,232.720219,-25.90879675,"gam",1300.326674,-6.41115600000131
"38","A","P.l.","L","Forb","gam",226.2111,0.448792791,0.409486986,10.23717464,-25.75114442,1.077452368,4.021625934,100.5406483,-25.68934815,"gam",470.463894,-4.76732599999918
"38","A","P.l.","L","Forb","gam",226.2111,0.448792791,0.409486986,10.23717464,-25.75114442,1.077452368,4.021625934,100.5406483,-25.68934815,"gam",470.463894,-4.76732599999918
"38","A","P.l.","L","Forb","gam",226.2111,0.448792791,0.409486986,10.23717464,-25.75114442,1.077452368,4.021625934,100.5406483,-25.68934815,"gam",470.463894,-4.76732599999918
"39","A","C.n.","L","Forb","gam",210.9181,0.443220367,0.402462727,13.41542424,-24.08955142,1.079118589,3.663746085,122.1248695,-23.55585925,"gam",414.739654,11.8948839999988
"39","A","C.n.","L","Forb","gam",210.9181,0.443220367,0.402462727,13.41542424,-24.08955142,1.079118589,3.663746085,122.1248695,-23.55585925,"gam",414.739654,11.8948839999988
"39","A","C.n.","L","Forb","gam",210.9181,0.443220367,0.402462727,13.41542424,-24.08955142,1.079118589,3.663746085,122.1248695,-23.55585925,"gam",414.739654,11.8948839999988
"40","A","R.a.","L","Forb","gam",901.9691,0.694402512,3.362351674,13.4494067,-24.82052142,1.07838559,13.21876908,52.87507633,-24.74454103,"gam",2926.561104,4.56489399999871
"40","A","R.a.","L","Forb","gam",901.9691,0.694402512,3.362351674,13.4494067,-24.82052142,1.07838559,13.21876908,52.87507633,-24.74454103,"gam",2926.561104,4.56489399999871
"40","A","R.a.","L","Forb","gam",901.9691,0.694402512,3.362351674,13.4494067,-24.82052142,1.07838559,13.21876908,52.87507633,-24.74454103,"gam",2926.561104,4.56489399999871
"42","A","T.p.","L","Legumes","gam",85.8001,0.39760675,0.136231862,4.541062059,-28.23971542,1.07495676,2.83948046,94.64934867,-29.11825893,"gam",-41.3965160000002,-29.7234059999996
"42","A","T.p.","L","Legumes","gam",85.8001,0.39760675,0.136231862,4.541062059,-28.23971542,1.07495676,2.83948046,94.64934867,-29.11825893,"gam",-41.3965160000002,-29.7234059999996
"42","A","T.p.","L","Legumes","gam",85.8001,0.39760675,0.136231862,4.541062059,-28.23971542,1.07495676,2.83948046,94.64934867,-29.11825893,"gam",-41.3965160000002,-29.7234059999996
"43","A","L.c.","L","Legumes","gam",351.816,0.49453679,1.498921489,24.98202481,-12.46303717,1.09077592,8.324090339,138.734839,-11.02371762,"gam",927.903884,128.468194
"43","A","L.c.","L","Legumes","gam",351.816,0.49453679,1.498921489,24.98202481,-12.46303717,1.09077592,8.324090339,138.734839,-11.02371762,"gam",927.903884,128.468194
"43","A","L.c.","L","Legumes","gam",351.816,0.49453679,1.498921489,24.98202481,-12.46303717,1.09077592,8.324090339,138.734839,-11.02371762,"gam",927.903884,128.468194
"44","A","M.s.","L","Legumes","gam",267.452,0.463816935,1.36126927,45.37564232,-17.76966117,1.085455572,10.28091546,342.6971821,-17.07518487,"gam",620.705334,75.2647140000007
"44","A","M.s.","L","Legumes","gam",267.452,0.463816935,1.36126927,45.37564232,-17.76966117,1.085455572,10.28091546,342.6971821,-17.07518487,"gam",620.705334,75.2647140000007
"44","A","M.s.","L","Legumes","gam",267.452,0.463816935,1.36126927,45.37564232,-17.76966117,1.085455572,10.28091546,342.6971821,-17.07518487,"gam",620.705334,75.2647140000007
"45","A","T.r.","L","Legumes","gam",500.0201,0.548457148,0.346479197,17.32395985,-25.21982742,1.077985171,4.739775398,236.9887699,-25.06140771,"gam",1467.107464,0.560703999998857
"45","A","T.r.","L","Legumes","gam",500.0201,0.548457148,0.346479197,17.32395985,-25.21982742,1.077985171,4.739775398,236.9887699,-25.06140771,"gam",1467.107464,0.560703999998857
"45","A","T.r.","L","Legumes","gam",500.0201,0.548457148,0.346479197,17.32395985,-25.21982742,1.077985171,4.739775398,236.9887699,-25.06140771,"gam",1467.107464,0.560703999998857
"46","A",NA,"T","Temoins","gam",38.2081,0.380245408,0.280777556,0.028021712,-26.09590042,1.077106644,4.271185155,0.426265984,-26.11800247,"gam",-215.009936,-8.22456600000132
"46","A",NA,"T","Temoins","gam",38.2081,0.380245408,0.280777556,0.028021712,-26.09590042,1.077106644,4.271185155,0.426265984,-26.11800247,"gam",-215.009936,-8.22456600000132
"46","A",NA,"T","Temoins","gam",38.2081,0.380245408,0.280777556,0.028021712,-26.09590042,1.077106644,4.271185155,0.426265984,-26.11800247,"gam",-215.009936,-8.22456600000132
"47","A",NA,"T","Temoins","gam",4.8781,0.368083174,0.237689004,23.76890044,-28.64011242,1.074555219,2.328547109,232.8547109,-30.02187548,"gam",-336.632276,-33.7388159999996
"47","A",NA,"T","Temoins","gam",4.8781,0.368083174,0.237689004,23.76890044,-28.64011242,1.074555219,2.328547109,232.8547109,-30.02187548,"gam",-336.632276,-33.7388159999996
"47","A",NA,"T","Temoins","gam",4.8781,0.368083174,0.237689004,23.76890044,-28.64011242,1.074555219,2.328547109,232.8547109,-30.02187548,"gam",-336.632276,-33.7388159999996
"2","B","F.o.","P","Grass","gam",54.031,0.386018201,0.093501598,1.870031964,-27.6254856,1.075476223,3.633182937,72.66365873,-27.91027059,"gam",-157.282006,-24.5287760000013
"2","B","F.o.","P","Grass","gam",54.031,0.386018201,0.093501598,1.870031964,-27.6254856,1.075476223,3.633182937,72.66365873,-27.91027059,"gam",-157.282006,-24.5287760000013
"2","B","F.o.","P","Grass","gam",54.031,0.386018201,0.093501598,1.870031964,-27.6254856,1.075476223,3.633182937,72.66365873,-27.91027059,"gam",-157.282006,-24.5287760000013
"4","B","D.g.","P","Grass","gam",77.028,0.394407184,0.447114563,4.471145631,-21.8450536,1.081664073,4.597090732,45.97090732,-21.32917661,"gam",-73.392176,37.3497239999998
"4","B","D.g.","P","Grass","gam",77.028,0.394407184,0.447114563,4.471145631,-21.8450536,1.081664073,4.597090732,45.97090732,-21.32917661,"gam",-73.392176,37.3497239999998
"4","B","D.g.","P","Grass","gam",77.028,0.394407184,0.447114563,4.471145631,-21.8450536,1.081664073,4.597090732,45.97090732,-21.32917661,"gam",-73.392176,37.3497239999998
"4","B","D.g.","P","Grass","gam",73.348,0.393064866,0.500386947,5.559854965,-24.3847236,1.078945497,4.020926313,44.67695903,-24.14734856,"gam",-86.8153560000001,10.1639640000006
"4","B","D.g.","P","Grass","gam",73.348,0.393064866,0.500386947,5.559854965,-24.3847236,1.078945497,4.020926313,44.67695903,-24.14734856,"gam",-86.8153560000001,10.1639640000006
"4","B","D.g.","P","Grass","gam",73.348,0.393064866,0.500386947,5.559854965,-24.3847236,1.078945497,4.020926313,44.67695903,-24.14734856,"gam",-86.8153560000001,10.1639640000006
"4","B","D.g.","P","Grass","gam",24.9644,0.375413091,0.261661865,-13.08309323,-27.18752453,1.07594508,4.641209392,-232.0604696,-27.33942275,"gam",-263.333106,-19.8402059999991
"4","B","D.g.","P","Grass","gam",24.9644,0.375413091,0.261661865,-13.08309323,-27.18752453,1.07594508,4.641209392,-232.0604696,-27.33942275,"gam",-263.333106,-19.8402059999991
"4","B","D.g.","P","Grass","gam",24.9644,0.375413091,0.261661865,-13.08309323,-27.18752453,1.07594508,4.641209392,-232.0604696,-27.33942275,"gam",-263.333106,-19.8402059999991
"4","B","D.g.","P","Grass","gam",18.7874,0.373159087,0.209943449,10.49717246,-27.14766653,1.07598775,4.104560673,205.2280337,-27.3202609,"gam",-285.873146,-19.4135060000011
"4","B","D.g.","P","Grass","gam",18.7874,0.373159087,0.209943449,10.49717246,-27.14766653,1.07598775,4.104560673,205.2280337,-27.3202609,"gam",-285.873146,-19.4135060000011
"4","B","D.g.","P","Grass","gam",18.7874,0.373159087,0.209943449,10.49717246,-27.14766653,1.07598775,4.104560673,205.2280337,-27.3202609,"gam",-285.873146,-19.4135060000011
"5","B","H.l.","P","Grass","gam",228.171,0.449506889,0.621648546,5.651350418,-20.6534016,1.082939619,5.974481524,54.3134684,-20.18924231,"gam",477.604874,50.105184
"5","B","H.l.","P","Grass","gam",228.171,0.449506889,0.621648546,5.651350418,-20.6534016,1.082939619,5.974481524,54.3134684,-20.18924231,"gam",477.604874,50.105184
"5","B","H.l.","P","Grass","gam",228.171,0.449506889,0.621648546,5.651350418,-20.6534016,1.082939619,5.974481524,54.3134684,-20.18924231,"gam",477.604874,50.105184
"6","B","G.v.","P","Forb","gam",78.922,0.395098025,0.149326327,7.466316351,-23.5466836,1.079842589,3.156952308,157.8476154,-23.04152123,"gam",-66.4837660000001,19.1348840000005
"6","B","G.v.","P","Forb","gam",78.922,0.395098025,0.149326327,7.466316351,-23.5466836,1.079842589,3.156952308,157.8476154,-23.04152123,"gam",-66.4837660000001,19.1348840000005
"6","B","G.v.","P","Forb","gam",78.922,0.395098025,0.149326327,7.466316351,-23.5466836,1.079842589,3.156952308,157.8476154,-23.04152123,"gam",-66.4837660000001,19.1348840000005
"7","B","C.r.","P","Forb","gam",144.286,0.418933851,0.235873011,3.931216852,-22.4040876,1.081065671,3.73673721,62.27895349,-21.81359833,"gam",171.874494,31.3657039999993
"7","B","C.r.","P","Forb","gam",144.286,0.418933851,0.235873011,3.931216852,-22.4040876,1.081065671,3.73673721,62.27895349,-21.81359833,"gam",171.874494,31.3657039999993
"7","B","C.r.","P","Forb","gam",144.286,0.418933851,0.235873011,3.931216852,-22.4040876,1.081065671,3.73673721,62.27895349,-21.81359833,"gam",171.874494,31.3657039999993
"8","B","P.l.","P","Forb","gam",34.102,0.378747238,0.180300759,1.639097813,-21.7224136,1.081795348,3.385983725,30.78167022,-20.91832094,"gam",-229.991636,38.6624739999997
"8","B","P.l.","P","Forb","gam",34.102,0.378747238,0.180300759,1.639097813,-21.7224136,1.081795348,3.385983725,30.78167022,-20.91832094,"gam",-229.991636,38.6624739999997
"8","B","P.l.","P","Forb","gam",34.102,0.378747238,0.180300759,1.639097813,-21.7224136,1.081795348,3.385983725,30.78167022,-20.91832094,"gam",-229.991636,38.6624739999997
"8","B","P.l.","P","Forb","gam",45.1444,0.382776115,4.456983844,15.91779944,-25.21915253,1.078052254,15.26918438,54.53280134,-25.209192,"gam",-189.702866000001,1.23153399999909
"8","B","P.l.","P","Forb","gam",45.1444,0.382776115,4.456983844,15.91779944,-25.21915253,1.078052254,15.26918438,54.53280134,-25.209192,"gam",-189.702866000001,1.23153399999909
"8","B","P.l.","P","Forb","gam",45.1444,0.382776115,4.456983844,15.91779944,-25.21915253,1.078052254,15.26918438,54.53280134,-25.209192,"gam",-189.702866000001,1.23153399999909
"9","B","C.n.","P","Forb","gam",14.765,0.371691248,0.353425472,3.534254721,-23.8379536,1.079530796,3.869607921,38.69607921,-23.5013774,"gam",-300.551536,16.0169539999999
"9","B","C.n.","P","Forb","gam",14.765,0.371691248,0.353425472,3.534254721,-23.8379536,1.079530796,3.869607921,38.69607921,-23.5013774,"gam",-300.551536,16.0169539999999
"9","B","C.n.","P","Forb","gam",14.765,0.371691248,0.353425472,3.534254721,-23.8379536,1.079530796,3.869607921,38.69607921,-23.5013774,"gam",-300.551536,16.0169539999999
"10","B","R.a.","P","Forb","gam",99.282,0.402523785,0.469326843,5.214742703,-18.5092456,1.085234644,5.823235833,64.70262037,-17.8333446,"gam",7.77383399999998,73.055434
"10","B","R.a.","P","Forb","gam",99.282,0.402523785,0.469326843,5.214742703,-18.5092456,1.085234644,5.823235833,64.70262037,-17.8333446,"gam",7.77383399999998,73.055434
"10","B","R.a.","P","Forb","gam",99.282,0.402523785,0.469326843,5.214742703,-18.5092456,1.085234644,5.823235833,64.70262037,-17.8333446,"gam",7.77383399999998,73.055434
"11","B","M.a.","P","Legumes","gam",21.099,0.374002608,0.397292774,6.621546226,-25.5651336,1.077681882,3.862159774,64.36932956,-25.50132985,"gam",-277.437936,-2.47218599999988
"11","B","M.a.","P","Legumes","gam",21.099,0.374002608,0.397292774,6.621546226,-25.5651336,1.077681882,3.862159774,64.36932956,-25.50132985,"gam",-277.437936,-2.47218599999988
"11","B","M.a.","P","Legumes","gam",21.099,0.374002608,0.397292774,6.621546226,-25.5651336,1.077681882,3.862159774,64.36932956,-25.50132985,"gam",-277.437936,-2.47218599999988
"11","B","M.a.","P","Legumes","gam",46.9464,0.383433553,0.464865384,15.49551279,-22.23797853,1.081243478,3.925839198,130.8613066,-21.6599634,"gam",-183.128486,33.1437739999996
"11","B","M.a.","P","Legumes","gam",46.9464,0.383433553,0.464865384,15.49551279,-22.23797853,1.081243478,3.925839198,130.8613066,-21.6599634,"gam",-183.128486,33.1437739999996
"11","B","M.a.","P","Legumes","gam",46.9464,0.383433553,0.464865384,15.49551279,-22.23797853,1.081243478,3.925839198,130.8613066,-21.6599634,"gam",-183.128486,33.1437739999996
"12","B","T.p.","P","Legumes","gam",20.881,0.373923059,0.557423369,11.14846739,-21.9533856,1.081548113,5.398320707,107.9664141,-21.55022697,"gam",-278.233426,36.1901239999995
"12","B","T.p.","P","Legumes","gam",20.881,0.373923059,0.557423369,11.14846739,-21.9533856,1.081548113,5.398320707,107.9664141,-21.55022697,"gam",-278.233426,36.1901239999995
"12","B","T.p.","P","Legumes","gam",20.881,0.373923059,0.557423369,11.14846739,-21.9533856,1.081548113,5.398320707,107.9664141,-21.55022697,"gam",-278.233426,36.1901239999995
"12","B","T.p.","P","Legumes","gam",30.6764,0.377497324,0.167644654,16.76446544,-26.38627653,1.07680284,3.963550222,NA,-26.45045652,"gam",-242.490776,-11.2626059999998
"12","B","T.p.","P","Legumes","gam",30.6764,0.377497324,0.167644654,16.76446544,-26.38627653,1.07680284,3.963550222,NA,-26.45045652,"gam",-242.490776,-11.2626059999998
"12","B","T.p.","P","Legumes","gam",30.6764,0.377497324,0.167644654,16.76446544,-26.38627653,1.07680284,3.963550222,NA,-26.45045652,"gam",-242.490776,-11.2626059999998
"14","B","M.s.","P","Legumes","gam",101.203,0.403224361,0.334062148,11.13540492,-5.9437556,1.098682136,3.456750188,115.2250063,-2.258991661,"gam",14.7795939999995,207.530354000001
"14","B","M.s.","P","Legumes","gam",101.203,0.403224361,0.334062148,11.13540492,-5.9437556,1.098682136,3.456750188,115.2250063,-2.258991661,"gam",14.7795939999995,207.530354000001
"14","B","M.s.","P","Legumes","gam",101.203,0.403224361,0.334062148,11.13540492,-5.9437556,1.098682136,3.456750188,115.2250063,-2.258991661,"gam",14.7795939999995,207.530354000001
"15","B","T.r.","P","Legumes","gam",69.846,0.391787442,4.912437587,12.92746734,-11.7732436,1.092443917,18.53784908,48.78381338,-11.61831944,"gam",-99.5895960000004,145.148164
"15","B","T.r.","P","Legumes","gam",69.846,0.391787442,4.912437587,12.92746734,-11.7732436,1.092443917,18.53784908,48.78381338,-11.61831944,"gam",-99.5895960000004,145.148164
"15","B","T.r.","P","Legumes","gam",69.846,0.391787442,4.912437587,12.92746734,-11.7732436,1.092443917,18.53784908,48.78381338,-11.61831944,"gam",-99.5895960000004,145.148164
"17","B","F.o.","P+L","Grass","gam",1.842,0.366975143,0.094246732,-0.014680176,-27.8084236,1.075280379,2.370436879,-0.369226928,-28.37493976,"gam",-347.712586,-26.4872159999996
"17","B","F.o.","P+L","Grass","gam",1.842,0.366975143,0.094246732,-0.014680176,-27.8084236,1.075280379,2.370436879,-0.369226928,-28.37493976,"gam",-347.712586,-26.4872159999996
"17","B","F.o.","P+L","Grass","gam",1.842,0.366975143,0.094246732,-0.014680176,-27.8084236,1.075280379,2.370436879,-0.369226928,-28.37493976,"gam",-347.712586,-26.4872159999996
"18","B","A.o.","P+L","Grass","gam",646.843,0.6018174,8.591785605,-1.050340538,-22.1128176,1.081377453,33.60397495,NA,-22.13173196,"gam",2000.709984,34.4835239999997
"18","B","A.o.","P+L","Grass","gam",646.843,0.6018174,8.591785605,-1.050340538,-22.1128176,1.081377453,33.60397495,NA,-22.13173196,"gam",2000.709984,34.4835239999997
"18","B","A.o.","P+L","Grass","gam",646.843,0.6018174,8.591785605,-1.050340538,-22.1128176,1.081377453,33.60397495,NA,-22.13173196,"gam",2000.709984,34.4835239999997
"19","B","D.g.","P+L","Grass","gam",295.667,0.474093105,3.781397713,12.19805714,-24.0801676,1.079271515,15.70707755,50.6679921,-24.05136337,"gam",723.467034,13.4241440000005
"19","B","D.g.","P+L","Grass","gam",295.667,0.474093105,3.781397713,12.19805714,-24.0801676,1.079271515,15.70707755,50.6679921,-24.05136337,"gam",723.467034,13.4241440000005
"19","B","D.g.","P+L","Grass","gam",295.667,0.474093105,3.781397713,12.19805714,-24.0801676,1.079271515,15.70707755,50.6679921,-24.05136337,"gam",723.467034,13.4241440000005
"20","B","H.l.","P+L","Grass","gam",319.936,0.482930407,0.403752981,20.18764905,-17.4361456,1.08638321,2.935539873,146.7769937,-15.47321181,"gam",811.840054,84.5410939999991
"20","B","H.l.","P+L","Grass","gam",319.936,0.482930407,0.403752981,20.18764905,-17.4361456,1.08638321,2.935539873,146.7769937,-15.47321181,"gam",811.840054,84.5410939999991
"20","B","H.l.","P+L","Grass","gam",319.936,0.482930407,0.403752981,20.18764905,-17.4361456,1.08638321,2.935539873,146.7769937,-15.47321181,"gam",811.840054,84.5410939999991
"21","B","G.v.","P+L","Forb","gam",129.321,0.413477678,0.305509818,6.110196366,-21.8358556,1.081673919,3.618559212,72.37118423,-21.12076502,"gam",117.312764,37.4481839999996
"21","B","G.v.","P+L","Forb","gam",129.321,0.413477678,0.305509818,6.110196366,-21.8358556,1.081673919,3.618559212,72.37118423,-21.12076502,"gam",117.312764,37.4481839999996
"21","B","G.v.","P+L","Forb","gam",129.321,0.413477678,0.305509818,6.110196366,-21.8358556,1.081673919,3.618559212,72.37118423,-21.12076502,"gam",117.312764,37.4481839999996
"21","B","G.v.","P+L","Forb","gam",1644.7214,0.962967535,3.158585159,14.35720527,-24.73779053,1.078567546,12.77152149,58.05237041,-24.70859718,"gam",5612.211334,6.3844539999991
"21","B","G.v.","P+L","Forb","gam",1644.7214,0.962967535,3.158585159,14.35720527,-24.73779053,1.078567546,12.77152149,58.05237041,-24.70859718,"gam",5612.211334,6.3844539999991
"21","B","G.v.","P+L","Forb","gam",1644.7214,0.962967535,3.158585159,14.35720527,-24.73779053,1.078567546,12.77152149,58.05237041,-24.70859718,"gam",5612.211334,6.3844539999991
"23","B","P.l.","P+L","Forb","gam",133.608,0.41504076,3.364638099,14.01932541,-23.7786776,1.079594249,13.63578065,56.81575271,-23.73095788,"gam",132.943584,16.6514839999987
"23","B","P.l.","P+L","Forb","gam",133.608,0.41504076,3.364638099,14.01932541,-23.7786776,1.079594249,13.63578065,56.81575271,-23.73095788,"gam",132.943584,16.6514839999987
